name	smiles	score
CHEMBL1082462	CC(C)(CC(=O)N1CCCC1)NCC(=O)N1CC(F)CC1C#N	-7.204528354801249
CHEMBL1082653	COC1CC2CC(NCC(=O)N3CCCC3C#N)CC2C1	-6.820651268380399
CHEMBL1082707	N#CC1CCCN1C(=O)CNC1CC2CN(C(=O)N3CCCC3)CC2C1	-7.730746796752182
CHEMBL1082708	N#CC1CCCN1C(=O)CNC1CC2CN(C(=O)N3CCCCC3)CC2C1	-7.71579889839516
CHEMBL1082716	N#CC1CCCN1C(=O)CNC1CC2CN(C(=O)N3CCOCC3)CC2C1	-7.631647103513302
CHEMBL1082996	C#CC1CC(F)CN1C(=O)CC(C)(C)CC(=O)NC1CC1c1cccc(Cl)c1	-7.544109653009703
CHEMBL1084601	CC(C)(CC(=O)N1C2CCC1CC2)NCC(=O)N1CC(F)CC1C#N	-7.25827362904953
CHEMBL1084972	CC(C)(CC(=O)NC1CCCC1)NCC(=O)N1CC(F)CC1C#N	-7.212253131308907
CHEMBL1085074	CC(C)(CC(=O)N1CCCCC1)NCC(=O)N1CC(F)CC1C#N	-6.8875306407832095
CHEMBL1085075	CC(C)(CC(=O)N1CC=CCC1)NCC(=O)N1CC(F)CC1C#N	-7.818852059673696
CHEMBL1085269	CN(C)C(=O)N1CC2CC(NCC(=O)N3CCCC3C#N)CC2C1	-7.438357375884701
CHEMBL1085305	COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CC(F)CC2C#N)cc1OC	-7.467825508204081
CHEMBL1085332	CC(C)(CC(=O)N1CCC(=O)CC1)NCC(=O)N1CC(F)CC1C#N	-7.4520206910587445
CHEMBL1085333	CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1CC(F)CC1C#N	-6.797046042404231
CHEMBL1085552	COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CC(F)CC2C#N)nc1	-7.469375398531114
CHEMBL1085580	CC(C)(CC(=O)N1CCSC1)NCC(=O)N1CC(F)CC1C#N	-6.856341593765672
CHEMBL1085595	CC(C)(CC(=O)N1CCN(S(C)(=O)=O)CC1)NCC(=O)N1CC(F)CC1C#N	-7.257600991281619
CHEMBL1090	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-6.942059663612918
CHEMBL1161915	Cn1c(=O)c2nc(N3CCCC(N)C3)n(Cc3ccccc3C#N)c2c(=O)n1C	-8.80504690503047
CHEMBL1161916	Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2C#N)n(C)c1=O	-8.390997460427851
CHEMBL1161917	N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c1C(=O)N(Cc1ccccc1)C2=O	-9.039349809126023
